"","Rank","ID","Drug","Viability","KRAS","FC","Lable","Label"
"1062",1062,"B1471","Adenine HCl",1.048609432,0.937838965,0.894364418610341,"Normal","FC≤2"
"1063",1063,"B7902","m-Hydroxybenzoic acid",1.048871443,1.163774661,1.10954938163952,"Normal","FC≤2"
"1064",1064,"C3436","D-(+)-Raffinose (hydrate)",1.048871443,0.798668885,0.761455457987905,"Normal","FC≤2"
"1065",1065,"M1041","N-Methylsarcosine",1.050009883,1.137402453,1.08323023565293,"Normal","FC≤2"
"1066",1066,"C4511","4-Pyridylthioamide",1.050535988,1.150207469,1.09487678874262,"Normal","FC≤2"
"1067",1067,"B2076","(6-)ε-Aminocaproic acid",1.050782742,1.046122656,0.995565128914156,"Normal","FC≤2"
"1068",1068,"C6963","Thiamine nitrate",1.051170859,0.870501384,0.828125491252797,"Normal","FC≤2"
"1069",1069,"B3583","TRO 19622",1.051218109,0.937439846,0.891765312996525,"Normal","FC≤2"
"1070",1070,"A8387","Calcium Gluceptate",1.05192949,1.139606542,1.08334879175219,"Normal","FC≤2"
"1071",1071,"A2489","Leucovorin Calcium",1.051976048,1.045615694,0.993953898463665,"Normal","FC≤2"
"1072",1072,"B2117","Pioglitazone",1.052310042,0.936644703,0.890084353105508,"Normal","FC≤2"
"1073",1073,"C4495","NADH (sodium salt)",1.052322614,1.171507607,1.11325898675404,"Normal","FC≤2"
"1074",1074,"C6245","5-Methyl furfural",1.052336074,1.118677043,1.06304161820457,"Normal","FC≤2"
"1075",1075,"M1047","3-Indolepropionic acid",1.053172564,1.057413601,1.00402691557392,"Normal","FC≤2"
"1076",1076,"C6355","2-Undecanone",1.053505535,1.202836412,1.14174664682706,"Normal","FC≤2"
"1077",1077,"C6448","Diammonium Glycyrrhizinate",1.053505535,1.262862797,1.19872440632217,"Normal","FC≤2"
"1078",1078,"N1726","Rosavin",1.053505986,1.045977011,0.992853410326992,"Normal","FC≤2"
"1079",1079,"A4455","Piperlongumine",1.05383516,1.031524058,0.978828660451982,"Normal","FC≤2"
"1080",1080,"A8433","Flucytosine",1.054413543,0.867751356,0.822970609359861,"Normal","FC≤2"
"1081",1081,"B1157","sn-Glycero-3-phosphocholine",1.054413543,0.921151439,0.873614954128107,"Normal","FC≤2"
"1082",1082,"B1344","Phenylephrine HCl",1.054413543,0.959532749,0.910015577256295,"Normal","FC≤2"
"1083",1083,"B7915","trans-trans Muconic acid",1.05515211,0.781554552,0.740703207237106,"Normal","FC≤2"
"1084",1084,"B8317","Zerumbone",1.05515211,0.934157357,0.885329563526154,"Normal","FC≤2"
"1085",1085,"A7132","H-Cys-OH",1.055740829,1.141502726,1.08123385460164,"Normal","FC≤2"
"1086",1086,"B1852","Thiamine HCl (Vitamin B1)",1.055758881,0.849486254,0.804621461668765,"Normal","FC≤2"
"1087",1087,"A2575","Bestatin",1.055808383,1.068305365,1.01183641103937,"Normal","FC≤2"
"1088",1088,"Empty","Empty",1.05588585,0.682508765,0.646384990385088,"Normal","FC≤2"
"1089",1089,"C5386","N-Acetylserotonin",1.055895865,0.941078838,0.891261031692742,"Normal","FC≤2"
"1090",1090,"N1826","Oleanolic acid",1.055921053,1.047536733,0.99205970941087,"Normal","FC≤2"
"1091",1091,"B2135","Ursodiol",1.057356608,0.714148219,0.67540904704877,"Normal","FC≤2"
"1092",1092,"N1841","Quercetin",1.057565789,1.109766638,1.04935943422429,"Normal","FC≤2"
"1093",1093,"A3348","Daminozide",1.057724551,1.096667455,1.03681762323015,"Normal","FC≤2"
"1094",1094,"A3371","Doramectin",1.057724551,1.085322619,1.02609192343499,"Normal","FC≤2"
"1095",1095,"A8538","Tiopronin (Thiola)",1.05828295,0.912807676,0.862536504060658,"Normal","FC≤2"
"1096",1096,"B1654","Aloperine",1.05828295,1.188151856,1.12271661940694,"Normal","FC≤2"
"1097",1097,"C6125","L-Histidine",1.058752757,0.741245136,0.700111646556969,"Normal","FC≤2"
"1098",1098,"C6293","Furfural",1.05904059,1.327506596,1.25349926011807,"Normal","FC≤2"
"1099",1099,"C6510","Ciprofloxacin hydrochloride hydrate",1.05904059,1.193601583,1.12705933490236,"Normal","FC≤2"
"1100",1100,"B1661","Amoxicillin",1.059203445,0.90002777,0.849721339416527,"Normal","FC≤2"
"1101",1101,"C7167","Dimethyl trisulfide",1.059497924,1.205685619,1.13797827413204,"Normal","FC≤2"
"1102",1102,"A3896","Tulathromycin A",1.059552168,1.137710358,1.07376530609864,"Normal","FC≤2"
"1103",1103,"A4320","Voriconazole",1.059552168,1.139606542,1.07555491500821,"Normal","FC≤2"
"1104",1104,"A1906","Decitabine (NSC127716, 5AZA-CdR)",1.059640719,1.19688017,1.12951507859146,"Normal","FC≤2"
"1105",1105,"A3522","Kaempferide",1.059640719,1.034270858,0.976058053880808,"Normal","FC≤2"
"1106",1106,"B1923","Cytidine",1.060925727,0.886420439,0.835516018172684,"Normal","FC≤2"
"1107",1107,"C3439","1-Aminocyclopropanecarboxylic Acid",1.061432777,0.818635607,0.771255254914744,"Normal","FC≤2"
"1108",1108,"A3191","Ascomycin(FK 520)",1.061556886,1.242259513,1.17022415791668,"Normal","FC≤2"
"1109",1109,"Empty","Empty",1.061593341,1.15465524,1.08766247432594,"Normal","FC≤2"
"1110",1110,"M1030","2-Hydroxy-3-methylbutanoic acid",1.062660605,1.293478261,1.21720731427698,"Normal","FC≤2"
"1111",1111,"C6259","Benzyl acetate",1.062730627,0.930408971,0.875488997269672,"Normal","FC≤2"
"1112",1112,"C5211","Isovaleroylglycine",1.063042369,0.93526971,0.879804735233465,"Normal","FC≤2"
"1113",1113,"N1630","Indigo",1.063278769,1.203065134,1.13146727751507,"Normal","FC≤2"
"1114",1114,"A8353","3-Methyladenine",1.063363506,1.029627874,0.968274600539094,"Normal","FC≤2"
"1115",1115,"A8369","Atropine sulfate monohydrate",1.063363506,1.010666035,0.950442656060081,"Normal","FC≤2"
"1116",1116,"A1313","Gatifloxacin",1.063473054,0.966201844,0.908534391507018,"Normal","FC≤2"
"1117",1117,"C6212","beta-D-(-)-Arabinose",1.06356527,0.795719844,0.748162681167654,"Normal","FC≤2"
"1118",1118,"C3421","Ginkgolic Acid C15:1",1.064573111,0.838602329,0.787735779097656,"Normal","FC≤2"
"1119",1119,"C3973","Muscone",1.064828994,0.850069156,0.798315185621251,"Normal","FC≤2"
"1120",1120,"N2019","Crassicauline A",1.065035678,1.087360152,1.02096124520628,"Normal","FC≤2"
"1121",1121,"C6154","Sesamol",1.065169441,1.186770428,1.11416116752827,"Normal","FC≤2"
"1122",1122,"N1678","Sennoside A",1.065233325,1.011494253,0.949551829877271,"Normal","FC≤2"
"1123",1123,"A2552","Quercetin dihydrate",1.065389222,1.051288112,0.986764358312609,"Normal","FC≤2"
"1124",1124,"A3374","Dronedarone",1.065389222,0.990782321,0.929972164670538,"Normal","FC≤2"
"1125",1125,"N1859","Imperatorin",1.065789474,0.952463267,0.893669237908049,"Normal","FC≤2"
"1126",1126,"M1045","3-Indoleacetic acid",1.065823285,1.039855072,0.975635536054178,"Normal","FC≤2"
"1127",1127,"A3967","Lapatinib Ditosylate",1.067174845,1.033420242,0.968370128701825,"Normal","FC≤2"
"1128",1128,"A8202","Abiraterone acetate",1.067174845,1.010666035,0.947048217764166,"Normal","FC≤2"
"1129",1129,"N2421","Griffonilide",1.067300832,0.891312817,0.835109268424144,"Normal","FC≤2"
"1130",1130,"N2590","α-mangostin",1.067300832,0.938059992,0.878908704907671,"Normal","FC≤2"
"1131",1131,"A3237","Betulinic acid",1.067305389,1.073977783,1.00625162588774,"Normal","FC≤2"
"1132",1132,"B1925","Deoxyarbutin",1.067814855,0.938905859,0.879277764870578,"Normal","FC≤2"
"1133",1133,"B7870","4-Hydroxybenzoic acid",1.068690096,0.815262147,0.762861141926406,"Normal","FC≤2"
"1134",1134,"C7163","Indole-3-acetamide",1.068985966,1.311036789,1.22643030937602,"Normal","FC≤2"
"1135",1135,"M1200","glucuronate",1.068985966,0.981326644,0.91799768679096,"Normal","FC≤2"
"1136",1136,"A4322","Clarithromycin",1.069080515,1.082721024,1.01275910355545,"Normal","FC≤2"
"1137",1137,"A7543","H-HoArg-OH",1.069080515,1.078928656,1.00921178607394,"Normal","FC≤2"
"1138",1138,"N1711","Silymarin",1.069142438,0.994252874,0.929953613907523,"Normal","FC≤2"
"1139",1139,"B1873","4-Aminohippuric Acid",1.069537137,1.271313524,1.18865767257598,"Normal","FC≤2"
"1140",1140,"B1644","Caffeic Acid Phenethyl Ester",1.069891173,1.104714226,1.03254821974309,"Normal","FC≤2"
"1141",1141,"N2237","Oroxin B",1.069928644,1.188288503,1.11062406793551,"Normal","FC≤2"
"1142",1142,"C6124","Methylparaben",1.069981953,0.745136187,0.696400705554704,"Normal","FC≤2"
"1143",1143,"C4613","Norgestrel",1.070188872,0.842323651,0.787079433395566,"Normal","FC≤2"
"1144",1144,"N1653","Crocin",1.071096995,0.96743295,0.903216939750634,"Normal","FC≤2"
"1145",1145,"N2406","Liensinine",1.071105826,0.804051422,0.750674118730823,"Normal","FC≤2"
"1146",1146,"A2570","Leupeptin, Microbial",1.071137725,1.049397306,0.979703432628143,"Normal","FC≤2"
"1147",1147,"A3118","3,3'-Diindolylmethane",1.071137725,1.100449066,1.0273646799248,"Normal","FC≤2"
"1148",1148,"C6134","L-Lysine hydrochloride",1.071586124,1.036964981,0.967691684107697,"Normal","FC≤2"
"1149",1149,"C3936","25-hydroxy Cholesterol",1.071975498,0.749377593,0.699062240133403,"Normal","FC≤2"
"1150",1150,"C4849","Cefoxitin (sodium salt)",1.071975498,0.722268326,0.67377316678184,"Normal","FC≤2"
"1151",1151,"M1059","Pipecolic acid",1.072148646,1.016443701,0.948043636292574,"Normal","FC≤2"
"1152",1152,"B1770","Histamine Phosphate",1.072981701,1.016662038,0.947511068504234,"Normal","FC≤2"
"1153",1153,"B1793","NAD+",1.072981701,0.997222994,0.929394222725892,"Normal","FC≤2"
"1154",1154,"N1579","Glabridin",1.073051551,0.982758621,0.915854061330181,"Normal","FC≤2"
"1155",1155,"N1607","Notoginsenoside R1",1.073051551,1.021072797,0.95155987244829,"Normal","FC≤2"
"1156",1156,"B2065","Vitamin D3",1.073692249,1.058286873,0.985651963107354,"Normal","FC≤2"
"1157",1157,"A8530","Telbivudine",1.07376058,0.917813934,0.854765905077275,"Normal","FC≤2"
"1158",1158,"B1134","Oxybutynin chloride",1.07376058,0.859407593,0.800371711354872,"Normal","FC≤2"
"1159",1159,"C6467","Fosfomycin Tromethamine",1.073800738,1.355211082,1.2620694268884,"Normal","FC≤2"
"1160",1160,"N1794","Liquiritin",1.074013158,1.116681072,1.03972755238814,"Normal","FC≤2"
"1161",1161,"C6223","4-Nitrophenol",1.074794466,0.910505837,0.847144143185419,"Normal","FC≤2"
"1162",1162,"C4832","Maslinic Acid",1.075548749,0.805532503,0.748950248651166,"Normal","FC≤2"
"1163",1163,"M1324","pelargonate (9:0)",1.076025342,0.865691789,0.804527324041407,"Normal","FC≤2"
"1164",1164,"B1747","Erythritol",1.076426265,0.898083866,0.834319911359651,"Normal","FC≤2"
"1165",1165,"B1927","Diclazuril",1.07674685,1.040040547,0.965909997322026,"Normal","FC≤2"
"1166",1166,"C5084","Palmitic Acid ethyl ester",1.077335375,0.84813278,0.787250469706334,"Normal","FC≤2"
"1167",1167,"N2156","1,2,3,4,6-pentagalloylglucose",1.078083588,1.106403237,1.02626850952488,"Normal","FC≤2"
"1168",1168,"B1877","Adenosine",1.078148547,1.189669536,1.10343749876611,"Normal","FC≤2"
"1169",1169,"B1918","Cloxacillin Sodium",1.078148547,1.026381561,0.951985293544156,"Normal","FC≤2"
"1170",1170,"M1104","Aceglutamide",1.078474007,0.989130435,0.917157417406352,"Normal","FC≤2"
"1171",1171,"N2525","Cyanidin Chloride",1.078715815,1.07674328,0.998171404393473,"Normal","FC≤2"
"1172",1172,"N2728","Lipoic acid",1.078715815,1.047136735,0.970725301732968,"Normal","FC≤2"
"1173",1173,"A1206","Daptomycin",1.078802395,0.886787993,0.822011516761603,"Normal","FC≤2"
"1174",1174,"N1847","Paeonol",1.078947368,0.957649092,0.887577207565884,"Normal","FC≤2"
"1175",1175,"C6733","3-Methyl-2-buten-1-ol",1.080556169,1.015052103,0.939379304954947,"Normal","FC≤2"
"1176",1176,"C5378","Cefixime",1.080908627,0.894605809,0.827642398861157,"Normal","FC≤2"
"1177",1177,"A8429","Ethionamide",1.081499395,0.872757614,0.806988536503065,"Normal","FC≤2"
"1178",1178,"C7184","3-Hydroxycinnamic acid",1.083218027,1.143255295,1.05542491585584,"Normal","FC≤2"
"1179",1179,"M1279","maleate",1.083218027,0.821348941,0.75824895868355,"Normal","FC≤2"
"1180",1180,"B1662","Ampicillin Trihydrate",1.083315393,0.938905859,0.866696684148381,"Normal","FC≤2"
"1181",1181,"B1795","Neomycin sulfate",1.083315393,0.938905859,0.866696684148381,"Normal","FC≤2"
"1182",1182,"A7486","H-Cit-OH",1.084325869,1.272339417,1.17339210782953,"Normal","FC≤2"
"1183",1183,"C6152","2'-Hydroxyacetophenone",1.084419491,0.887159533,0.818096262897215,"Normal","FC≤2"
"1184",1184,"C5242","Citicoline (sodium salt)",1.084481879,1.3593361,1.25344288947773,"Normal","FC≤2"
"1185",1185,"N1697","Procyanidin",1.084778891,1.082375479,0.997784422226557,"Normal","FC≤2"
"1186",1186,"B5054","Picrotoxin",1.084979858,1.097208855,1.01127117421566,"Normal","FC≤2"
"1187",1187,"A8630","Xanthohumol",1.085368803,0.785982478,0.724161663599981,"Normal","FC≤2"
"1188",1188,"A8388","Carbadox",1.086231539,1.12443707,1.03517254805101,"Normal","FC≤2"
"1189",1189,"N2324","Curculigoside",1.086238532,1.262556534,1.16231978226307,"Normal","FC≤2"
"1190",1190,"A3708","Pentostatin",1.086467066,1.053178918,0.969361107168618,"Normal","FC≤2"
"1191",1191,"B8352","Urethane",1.086555447,0.87425719,0.804613508140648,"Normal","FC≤2"
"1192",1192,"C6263","N-Acetyl-L-phenylalanine",1.086715867,0.870382586,0.80092930675871,"Normal","FC≤2"
"1193",1193,"C6264","3-Hydroxy-2-butanone",1.086715867,0.833443272,0.766937612037278,"Normal","FC≤2"
"1194",1194,"C6269","Acetamide",1.086715867,1.068931398,0.983634665196252,"Normal","FC≤2"
"1195",1195,"N1599","Jatrorrhizine Hydrochloride",1.086733447,0.955938697,0.879644129513941,"Normal","FC≤2"
"1196",1196,"N1677","Sennoside B",1.086733447,0.827586207,0.76153559944677,"Normal","FC≤2"
"1197",1197,"M1425","cortisone",1.087695899,0.97727784,0.898484439353393,"Normal","FC≤2"
"1198",1198,"N2182","Harmine hydrochloride",1.087869521,1.110211854,1.02053769553123,"Normal","FC≤2"
"1199",1199,"C3770","Juglone",1.08805513,1.082434302,0.994834059557258,"Normal","FC≤2"
"1200",1200,"A2842","Melatonin",1.088383234,1.060742141,0.974603529219745,"Normal","FC≤2"
"1201",1201,"N1500","Germacrone",1.088688004,0.850574713,0.781284178639668,"Normal","FC≤2"
"1202",1202,"N1789","Salidroside",1.088815789,0.928262748,0.852543430558206,"Normal","FC≤2"
"1203",1203,"N1883","Angelicin",1.088815789,0.88159032,0.809678119022942,"Normal","FC≤2"
"1204",1204,"P10075","Imipenem",1.090130797,0.989481885,0.907672627654423,"Normal","FC≤2"
"1205",1205,"A2431","Acarbose",1.090299401,1.092885843,1.00237223096484,"Normal","FC≤2"
"1206",1206,"A3723","Phloretin",1.090299401,1.073977783,0.985030150447638,"Normal","FC≤2"
"1207",1207,"N1490","Brucine",1.09064256,0.666666667,0.611260454570927,"Normal","FC≤2"
"1208",1208,"C7129","D-Ribose",1.091066782,1.095047678,1.00364862725699,"Normal","FC≤2"
"1209",1209,"M1278","fumarate",1.091124728,0.686733556,0.629381351533259,"Normal","FC≤2"
"1210",1210,"A8435","Furosemide",1.091172914,1.00458907,0.920650666004343,"Normal","FC≤2"
"1211",1211,"A8425","Estradiol",1.091948547,1.126333254,1.03148931064057,"Normal","FC≤2"
"1212",1212,"N2571","Forsythoside A",1.092033294,0.832099727,0.761972855197582,"Normal","FC≤2"
"1213",1213,"A2571","Pepstatin A",1.092215569,1.151500827,1.05427981406114,"Normal","FC≤2"
"1214",1214,"N2328","Scoparone",1.092762487,1.173054035,1.07347575429719,"Normal","FC≤2"
"1215",1215,"C3763","Arachidic Acid",1.093415008,0.999170124,0.913806849814156,"Normal","FC≤2"
"1216",1216,"C6479","L-Cysteine HCl",1.094095941,1.332124011,1.21755685317911,"Normal","FC≤2"
"1217",1217,"A2517","Tetracycline Hydrochloride",1.094131737,1.089104231,0.995405026808029,"Normal","FC≤2"
"1218",1218,"A2689","Butein",1.094131737,0.971874261,0.888260735096472,"Normal","FC≤2"
"1219",1219,"C7132","2',5'-Dihydroxyacetophenone",1.094535993,1.087357736,0.993441735086002,"Normal","FC≤2"
"1220",1220,"N1669","Deoxycholic acid",1.094551674,1.034482759,0.945120073883328,"Normal","FC≤2"
"1221",1221,"N1725","Xylitol",1.094551674,0.982758621,0.89786407014348,"Normal","FC≤2"
"1222",1222,"B1482","Dopamine HCl",1.095042322,0.954526491,0.871679999779954,"Normal","FC≤2"
"1223",1223,"C6178","Butylparaben",1.095648687,0.824902724,0.752889802897195,"Normal","FC≤2"
"1224",1224,"A8442","Guaifenesin",1.096977025,0.994576554,0.90665212792401,"Normal","FC≤2"
"1225",1225,"C5423","Tridecanoic Acid",1.096988259,0.929460581,0.847283982644704,"Normal","FC≤2"
"1226",1226,"M1328","tetradecanedioate",1.097032344,0.827896513,0.754669192324196,"Normal","FC≤2"
"1227",1227,"M1201","lactose",1.097450089,0.862318841,0.785747661459254,"Normal","FC≤2"
"1228",1228,"A8426","Estrone",1.097665555,0.942403413,0.858552414902005,"Normal","FC≤2"
"1229",1229,"C6394","Balofloxacin Dihydrate",1.097785978,1.302110818,1.18612447607707,"Normal","FC≤2"
"1230",1230,"B2107","L-Thyroxine",1.098129057,0.983274202,0.895408600411891,"Normal","FC≤2"
"1231",1231,"N1898","Gentiopicrin",1.098684211,1.108038029,1.00851365470292,"Normal","FC≤2"
"1232",1232,"B5734","3-Nitropropionic acid",1.098791483,1.064485082,0.968778060686879,"Normal","FC≤2"
"1233",1233,"B1707","Clindamycin",1.098815931,1.014718134,0.92346507305963,"Normal","FC≤2"
"1234",1234,"B7891","Itaconic acid",1.099116781,0.502020442,0.456748955778158,"Normal","FC≤2"
"1235",1235,"N2816","Lobetyolin",1.099643282,0.983248929,0.89415262666971,"Normal","FC≤2"
"1236",1236,"M1091","Glycine, serine and threonine metabolism",1.100612769,1.014492754,0.921752665946037,"Normal","FC≤2"
"1237",1237,"B8311","D-Luciferin sodium salt",1.100686948,0.797242691,0.724313750107265,"Normal","FC≤2"
"1238",1238,"B1512","Pregnenolone",1.100846433,0.951188986,0.864052385043246,"Normal","FC≤2"
"1239",1239,"C7135","Tropinone",1.101474415,1.01968625,0.925746650229729,"Normal","FC≤2"
"1240",1240,"N1272","Geniposidic acid",1.101700567,1.061867267,0.963843805482947,"Normal","FC≤2"
"1241",1241,"B7869","4-Aminobenzoic acid",1.102236422,0.747735383,0.678380216871476,"Normal","FC≤2"
"1242",1242,"B8625","5-hydroxy Indole-3-acetic Acid",1.102257115,0.67173758,0.609420044433099,"Normal","FC≤2"
"1243",1243,"B1901","Butenafine HCl",1.102260495,0.915579006,0.830637594428167,"Normal","FC≤2"
"1244",1244,"A8427","Ethambutol HCl",1.102781137,0.847726325,0.768716744018809,"Normal","FC≤2"
"1245",1245,"A8460","Levodopa",1.102781137,0.981226533,0.889774498382629,"Normal","FC≤2"
"1246",1246,"N2505","Scopolamine butylbromide",1.103448276,0.881963381,0.79927931393134,"Normal","FC≤2"
"1247",1247,"C6207","o-Toluic acid",1.103669541,0.86381323,0.782673796739309,"Normal","FC≤2"
"1248",1248,"A2198","Genistein",1.103712575,0.990782321,0.897681464759971,"Normal","FC≤2"
"1249",1249,"B1885","Amphotericin B",1.103982777,1.152735351,1.04416062914721,"Normal","FC≤2"
"1250",1250,"A8461","L-Glutamine",1.10471584,0.942845223,0.85347307322035,"Normal","FC≤2"
"1251",1251,"B1270","Reserpine hydrochloride",1.10471584,0.924488945,0.836856783912866,"Normal","FC≤2"
"1252",1252,"B4782","Epibrassinolide",1.104929983,1.187680462,1.07489205675759,"Normal","FC≤2"
"1253",1253,"A1373","Biapenem",1.105628743,1.017253604,0.920067979817344,"Normal","FC≤2"
"1254",1254,"A1796","Mianserin HCl",1.105628743,1.032380052,0.933749288390199,"Normal","FC≤2"
"1255",1255,"A2415","Acitretin",1.105628743,1.0475065,0.947430596963053,"Normal","FC≤2"
"1256",1256,"B1755","Fidaxomicin",1.105705059,1.051652319,0.951114685096146,"Normal","FC≤2"
"1257",1257,"B1954","Inulin",1.105765559,1.100861632,0.995565129552023,"Normal","FC≤2"
"1258",1258,"C6460","Levothyroxine sodium",1.10701107,1.320580475,1.19292436253596,"Normal","FC≤2"
"1259",1259,"A4182","Resveratrol",1.107193902,1.041004977,0.940219211033913,"Normal","FC≤2"
"1260",1260,"B2119","Prilocaine",1.10729286,0.906234161,0.81842319564853,"Normal","FC≤2"
"1261",1261,"A2306","Ellagic acid",1.10754491,1.142046797,1.03115168214714,"Normal","FC≤2"
"1262",1262,"B7872","5-Methoxytryptamine",1.108626198,0.859730991,0.775492219605657,"Normal","FC≤2"
"1263",1263,"A3781","Ruxolitinib phosphate",1.109461078,0.998345545,0.899847290541904,"Normal","FC≤2"
"1264",1264,"N1908","Ginkgolide C",1.110197368,1.023336214,0.921760619774772,"Normal","FC≤2"
"1265",1265,"B7876","Adenosine 5-triphosphate",1.110223642,1.019489432,0.918273934577228,"Normal","FC≤2"
"1266",1266,"C6934","Robenidine hydrochloride",1.110571618,0.995754535,0.896614427076057,"Normal","FC≤2"
"1267",1267,"N1945","Isoquercitrin;Isoquercetin; Isoquercitroside",1.110703364,1.121637705,1.00984451956697,"Normal","FC≤2"
"1268",1268,"B1665","Apramycin Sulfate",1.110871905,0.944737573,0.850446904587078,"Normal","FC≤2"
"1269",1269,"B1708","Clindamycin Phosphate",1.110871905,1.036101083,0.932691769713989,"Normal","FC≤2"
"1270",1270,"B1764","Furaltadone HCl",1.110871905,0.987503471,0.888944500761319,"Normal","FC≤2"
"1271",1271,"A2813","Ivermectin",1.111377246,0.847081068,0.762190400288256,"Normal","FC≤2"
"1272",1272,"N1957","Fraxin (Fraxoside; Paviin)",1.112334353,1.266365151,1.13847526832609,"Normal","FC≤2"
"1273",1273,"B1844","Sulfapyridine",1.112594187,0.888364343,0.798462146737784,"Normal","FC≤2"
"1274",1274,"B1856","Tobramycin",1.112594187,1.183837823,1.06403380211081,"Normal","FC≤2"
"1275",1275,"N2730","Chondroitin sulfate",1.112960761,0.872613946,0.78404735959959,"Normal","FC≤2"
"1276",1276,"C4183","Cefazolin (sodium salt)",1.113067892,0.931396957,0.836783599360173,"Normal","FC≤2"
"1277",1277,"C7168","2,6-Dimethoxybenzoic acid",1.113263491,1.273968785,1.14435512823262,"Normal","FC≤2"
"1278",1278,"A3392","Emodin",1.113293413,1.021035216,0.917130384566463,"Normal","FC≤2"
"1279",1279,"B2043","Sulfisoxazole",1.113402062,0.9102889,0.817574289708833,"Normal","FC≤2"
"1280",1280,"B1913","Clindamycin HCl",1.114316469,0.970008331,0.870496271019396,"Normal","FC≤2"
"1281",1281,"C6389","Atropine sulfate",1.114391144,1.207453826,1.08350989013244,"Normal","FC≤2"
"1282",1282,"C4977","Oleic Acid",1.114854518,0.865560166,0.776388445330766,"Normal","FC≤2"
"1283",1283,"N1901","Z-Ligustilide",1.115131579,1.1633535,1.04324325658793,"Normal","FC≤2"
"1284",1284,"N1489","Morroniside",1.115705235,0.998875141,0.895285878084098,"Normal","FC≤2"
"1285",1285,"B1790","Mezlocillin Sodium",1.116038751,0.888364343,0.795997757429123,"Normal","FC≤2"
"1286",1286,"B1907","Ceftiofur HCl",1.116038751,0.927242433,0.830833546029801,"Normal","FC≤2"
"1287",1287,"C4195","Menaquinone 4",1.116641143,0.84813278,0.759539253337363,"Normal","FC≤2"
"1288",1288,"C4360","Guaiacol",1.116641143,0.979806362,0.877458589218398,"Normal","FC≤2"
"1289",1289,"A8411","Difloxacin HCl",1.116722249,1.114956151,0.998418498421088,"Normal","FC≤2"
"1290",1290,"C6221","2,5-Dimethyl pyrazine",1.118107078,0.793774319,0.709926924369224,"Normal","FC≤2"
"1291",1291,"N2586","Aurantio-obtusin",1.118668252,0.998831321,0.892875362480565,"Normal","FC≤2"
"1292",1292,"N2781","Corilagin",1.118668252,0.986365407,0.881731831788858,"Normal","FC≤2"
"1293",1293,"A2576","E-64",1.119041916,1.03805247,0.927626083668523,"Normal","FC≤2"
"1294",1294,"B8683","Guanethidine (sulfate)",1.11952895,0.638935108,0.57071780769939,"Normal","FC≤2"
"1295",1295,"B6010","Coelenterazine",1.119808307,0.810321164,0.723624890916263,"Normal","FC≤2"
"1296",1296,"M1374","carnosine",1.120373458,0.94848144,0.846576142292011,"Normal","FC≤2"
"1297",1297,"A3528","Kinetin",1.120958084,1.102339872,0.983390804468296,"Normal","FC≤2"
"1298",1298,"C6346","N-Acetyl-L-methionine",1.121771218,1.205145119,1.07432344462238,"Normal","FC≤2"
"1299",1299,"C4159","Tyramine",1.122001021,0.879114799,0.783524063299404,"Normal","FC≤2"
"1300",1300,"N2371","Naringin",1.122473246,0.785352552,0.699662602025171,"Normal","FC≤2"
"1301",1301,"A2036","Doripenem Hydrate",1.122874251,1.060742141,0.944666902865867,"Normal","FC≤2"
"1302",1302,"N1691","D-(-)-Quinic acid",1.123870022,1.03256705,0.918760203392986,"Normal","FC≤2"
"1303",1303,"B1469","Adenine sulfate",1.124062878,0.864413851,0.769008449543336,"Normal","FC≤2"
"1304",1304,"B2067","Xylose",1.124093165,0.914343639,0.813405567678192,"Normal","FC≤2"
"1305",1305,"A3555","Limonin",1.124790419,1.089104231,0.968273033449443,"Normal","FC≤2"
"1306",1306,"B1926","Dexamethasone acetate",1.125620466,0.829194121,0.736655156907923,"Normal","FC≤2"
"1307",1307,"N2570","Scopolamine hydrobromide",1.12627824,0.905336969,0.803830649342919,"Normal","FC≤2"
"1308",1308,"N1750","Isoliquiritin",1.126644737,0.961106309,0.853069541299424,"Normal","FC≤2"
"1309",1309,"A3664","Nordihydroguaiaretic acid",1.126706587,0.975655873,0.865936069121428,"Normal","FC≤2"
"1310",1310,"N2205","2-Atractylenolide",1.127013252,1.201618662,1.06619745585742,"Normal","FC≤2"
"1311",1311,"N2230","Kaempferol-3-rutinoside",1.127013252,1.435848607,1.27402992329677,"Normal","FC≤2"
"1312",1312,"C4188","Docosahexaenoic Acid",1.127360898,0.900414938,0.798692716411741,"Normal","FC≤2"
"1313",1313,"C5734","Trimipramine (maleate)",1.127732103,0.752918288,0.667639314334568,"Normal","FC≤2"
"1314",1314,"N2417","Licochalcone A",1.128180737,1.023763148,0.907446045145513,"Normal","FC≤2"
"1315",1315,"N2772","Roburic acid",1.128180737,1.036229061,0.918495616008732,"Normal","FC≤2"
"1316",1316,"A2510","Ampicillin sodium",1.128622754,1.066414559,0.944881321256793,"Normal","FC≤2"
"1317",1317,"A3335","Curcumin",1.128622754,1.0475065,0.928128106834181,"Normal","FC≤2"
"1318",1318,"B2123","Quinine HCl Dihydrate",1.128675067,0.887987836,0.786752416140685,"Normal","FC≤2"
"1319",1319,"C7009","Afalanine",1.129228101,1.101199631,0.975179089171462,"Normal","FC≤2"
"1320",1320,"N1828","Apigenin",1.129934211,1.070008643,0.946965436202728,"Normal","FC≤2"
"1321",1321,"C5727","N-butyryl-L-Homoserine lactone",1.130940445,0.785992218,0.694989927608434,"Normal","FC≤2"
